city,state,lat,lng
Rio Vista,TX,32.2334808,-97.3744605
Ennis,TX,32.3293111,-96.6252679
Ferris,TX,32.5340262,-96.6655488
Maypearl,TX,32.3132003,-97.0116691
Midlothian,TX,32.482361,-96.9944489
Oak Leaf,TX,32.5204155,-96.8547218
Ovilla,TX,32.5265264,-96.8863898
Pecan Hill,TX,32.4865278,-96.7858299
Red Oak,TX,32.5176378,-96.8044421
Forsan,TX,32.109848,-101.3662316
Roscoe,TX,32.445952,-100.5387184
Eastland,TX,32.4015199,-98.8175623
Gorman,TX,32.2137484,-98.6706106
Ranger,TX,32.4698522,-98.6789477
Henderson,TX,32.1532157,-94.7993802
Mount Enterprise,TX,31.9179473,-94.6810439
New London,TX,32.2387667,-94.9404949
Overton,TX,32.2745983,-94.9785515
Eustace,TX,32.3070902,-96.0066354
Gun Barrel City,TX,32.3345888,-96.1513627
Log Cabin,TX,32.2223716,-96.0219132
Malakoff,TX,32.1695965,-96.0124678
Moore Station,TX,32.181821,-95.5669032
Murchison,TX,32.278482,-95.7496858
Berryville,TX,32.0884931,-95.4719003
Eureka,TX,32.0126567,-96.29581
Frost,TX,32.0801526,-96.8066612
Goodlow,TX,32.109065,-96.2151444
Rice,TX,32.2437586,-96.4985967
Glen Rose,TX,32.2345872,-97.7553061
Hillsboro,TX,32.0109886,-97.1300061
Hubbard,TX,31.8484935,-96.797215
Mount Calm,TX,31.7562739,-96.8791613
Meridian,TX,31.9232085,-97.6566894
Morgan,TX,32.0187622,-97.6083551
Gallatin,TX,31.8910032,-95.1454998
Reklaw,TX,31.8626716,-94.9877175
Rusk,TX,31.7960064,-95.1502214
New Summerfield,TX,31.9807226,-95.0938322
Midland,TX,31.9973456,-102.0779147
Goldsmith,TX,31.9806732,-102.6151505
Odessa,TX,31.8456816,-102.3676431
Monahans,TX,31.6627675,-103.09165
Kermit,TX,31.8576265,-103.0926653
Robert Lee,TX,31.8923657,-100.4848211
Palestine,TX,31.7621153,-95.6307891
Novice,TX,31.9895873,-99.6236862
Miles,TX,31.5973798,-100.1823084
Hamilton,TX,31.7037655,-98.1239231
Hico,TX,31.9829253,-98.0336454
Fairfield,TX,31.7246128,-96.1652482
El Paso,TX,31.7587198,-106.4869314
Horizon City,TX,31.6926121,-106.2074793
Pecos,TX,31.4229124,-103.4932293
Gholson,TX,31.7009962,-97.2163956
Hallsburg,TX,31.5387793,-96.9561053
Hewitt,TX,31.4623902,-97.1958377
Leroy,TX,31.7315517,-97.0177765
Lorena,TX,31.3865592,-97.2155596
Riesel,TX,31.4748925,-96.9233257
Robinson,TX,31.4676687,-97.1147226
Ross,TX,31.7184962,-97.1191695
Mart,TX,31.5423911,-96.8336015
Mcgregor,TX,31.4440557,-97.4091792
Moody,TX,31.3082273,-97.3613977
Lacy-Lakeview,TX,31.6293316,-97.1027792
Garrison,TX,31.8243402,-94.491039
Nacogdoches,TX,31.6035129,-94.6554874
Groesbeck,TX,31.5243379,-96.5338693
Mexia,TX,31.6798895,-96.482203
Goldthwaite,TX,31.4498855,-98.5708763
Gatesville,TX,31.4351645,-97.743911
Oglesby,TX,31.4185003,-97.5072379
Leona,TX,31.1546279,-95.9691234
Marquez,TX,31.2393469,-96.2535765
Mccamey,TX,31.1359813,-102.2243041
Rankin,TX,31.2226477,-101.9379085
Hemphill,TX,31.3407403,-93.846852
Pineland,TX,31.2479659,-93.9743556
Grapeland,TX,31.491845,-95.4785606
Lovelady,TX,31.1268496,-95.4454992
Latexo,TX,31.3951794,-95.4741151
Eden,TX,31.216276,-99.8456277
Mertzon,TX,31.2618316,-100.8173263
Hudson,TX,31.3226849,-94.7782644
Huntington,TX,31.2776873,-94.576594
Lufkin,TX,31.3382406,-94.729097
Golinda,TX,31.3776722,-97.0827751
Lott,TX,31.203512,-97.0366591
Rosebud,TX,31.0729608,-96.9785993
Marlin,TX,31.3062874,-96.8980439
Lometa,TX,31.2171118,-98.3933692
Lampasas,TX,31.063784,-98.1816957
Groveton,TX,31.0549071,-95.1257691
Fort Stockton,TX,30.8940431,-102.8793222
Franklin,TX,31.0260194,-96.4852445
Hearne,TX,30.8785238,-96.5930258
Harker Heights,TX,31.0835102,-97.6597377
Morgan'S Point Resort,TX,31.1521476,-97.4588243
Nolanville,TX,31.0787888,-97.6055694
Killeen,TX,31.1171194,-97.7277959
Newton,TX,30.8485337,-93.7574008
Kirbyville,TX,30.6604815,-93.8926809
Goodrich,TX,30.6054775,-94.9466003
Onalaska,TX,30.805746,-95.1163261
Rockdale,TX,30.6554759,-97.0013744
Milano,TX,30.7104729,-96.863314
Madisonville,TX,30.9499111,-95.9116188
Midway,TX,31.0260203,-95.7505033
Menard,TX,30.9176736,-99.7864587
Eldorado,TX,30.8601745,-100.6009299
Riverside,TX,30.8529664,-95.4035523
New Waverly,TX,30.5377007,-95.483276
Granite Shoals,TX,30.589077,-98.3839153
Highland Haven,TX,30.6082428,-98.3958605
Horseshoe Bay,TX,30.5482456,-98.3378019
Marble Falls,TX,30.5782446,-98.2728003
Meadowlakes,TX,30.5624118,-98.2964118
Mason,TX,30.7487884,-99.230611
Llano,TX,30.7593452,-98.6750379
Florence,TX,30.8412954,-97.7936268
Georgetown,TX,30.6326942,-97.6772311
Granger,TX,30.7176929,-97.4427801
Leander,TX,30.5788055,-97.8530686
Liberty Hill,TX,30.6649119,-97.9225161
Round Rock,TX,30.5082551,-97.678896
Point Blank,TX,30.747387,-95.2163656
Navasota,TX,30.3879845,-96.0877349
Marfa,TX,30.3079384,-104.0190718
Presidio,TX,29.5607383,-104.3721465
Magnolia,TX,30.2093794,-95.7507815
Montgomery,TX,30.3882613,-95.6963355
Oak Ridge North,TX,30.1602158,-95.4443834
Panorama Village,TX,30.3810404,-95.4935526
Patton Village,TX,30.1929925,-95.1688214
Rollingwood,TX,30.2768742,-97.7911175
Manor,TX,30.3407629,-97.5569456
Mustang Ridge,TX,30.0568828,-97.6911124
Pflugerville,TX,30.4393696,-97.6200043
Lago Vista,TX,30.4601975,-97.9883477
Lakeway,TX,30.3679788,-97.991679
Giddings,TX,30.1827159,-96.936371
Lumberton,TX,30.2657655,-94.1996286
Kountze,TX,30.3715975,-94.3124116
Fredericksburg,TX,30.2752011,-98.8719843
Hardin,TX,30.1524348,-94.739089
Liberty,TX,30.057993,-94.7954784
North Cleveland,TX,30.3418759,-95.1418787
Plum Grove,TX,30.2146577,-95.0949311
Elgin,TX,30.3496528,-97.3702735
Hays,TX,30.1227118,-97.8722281
Mountain City,TX,30.037159,-97.8869497
Niederwald,TX,30.009384,-97.7280573
Kyle,TX,29.9891052,-97.8772267
Kerrville,TX,30.0474332,-99.1403189
Rose City,TX,30.1027119,-94.0518443
Orange,TX,30.0929879,-93.7365549
Pine Forest,TX,30.1813215,-94.0343441
Pinehurst,TX,30.1071543,-93.7746117
Hempstead,TX,30.0974405,-96.0782918
Pattison,TX,29.8252297,-95.9949564
Prairie View,TX,30.0932737,-95.9877339
Groves,TX,29.9482695,-93.9171155
Nederland,TX,29.9743803,-93.9923965
Nome,TX,30.03577,-94.4243572
Port Arthur,TX,29.8988258,-93.9287815
Port Neches,TX,29.9913244,-93.9585067
El Lago,TX,29.5635631,-95.0452067
Galena Park,TX,29.7335616,-95.2302123
Hedwig Village,TX,29.7774504,-95.5171645
Hilshire Village,TX,29.7907833,-95.4891081
Houston,TX,29.7632836,-95.3632715
Humble,TX,29.9988312,-95.2621553
Hunters Creek Village,TX,29.7705062,-95.4954973
Morgan'S Point,TX,29.6764639,-95.0027252
Nassau Bay,TX,29.5446753,-95.0910413
Pasadena,TX,29.6910625,-95.2091006
Piney Point Village,TX,29.759951,-95.5171646
La Porte,TX,29.6657838,-95.0193729
Fayetteville,TX,29.9057817,-96.6727528
La Grange,TX,29.9055033,-96.876647
Leakey,TX,29.7288351,-99.761448
Lockhart,TX,29.8849441,-97.6699996
Luling,TX,29.6805066,-97.647498
Martindale,TX,29.8454994,-97.8408364
Fair Oaks Ranch,TX,29.7457771,-98.6433561
Garden Ridge,TX,29.6346708,-98.3052907
New Braunfels,TX,29.7030024,-98.1244531
Mont Belvieu,TX,29.8477222,-94.890758
Old River-Winfree,TX,29.8682764,-94.8327007
Marion,TX,29.5713402,-98.1402865
New Berlin,TX,29.4641219,-98.1011187
Fulshear,TX,29.6899563,-95.8996757
Richmond,TX,29.5821811,-95.7607832
Rosenberg,TX,29.5571825,-95.8085623
Meadows Place,TX,29.6513439,-95.5880005
Missouri City,TX,29.6185669,-95.5377215
Needville,TX,29.3994101,-95.8377297
Orchard,TX,29.6041269,-95.9696778
Gonzales,TX,29.5016257,-97.4524926
Nixon,TX,29.267464,-97.7644429
Elmendorf,TX,29.2560731,-98.3327903
Grey Forest,TX,29.6155041,-98.6808563
Helotes,TX,29.5780056,-98.6897451
Hill Country Village,TX,29.5824497,-98.4908512
Leon Valley,TX,29.4952307,-98.6186317
Live Oak,TX,29.5652286,-98.3364025
Olmos Park,TX,29.4788422,-98.4875173
Kirby,TX,29.4632876,-98.3855702
Hondo,TX,29.3474565,-99.1414249
Natalia,TX,29.189684,-98.8625269
Lacoste,TX,29.3099322,-98.8116254
El Campo,TX,29.1966405,-96.2696867
Hallettsville,TX,29.4438528,-96.9410929
Sabinal,TX,29.3174576,-99.4664354
Friendswood,TX,29.5293998,-95.2010447
Galveston,TX,29.3013889,-94.7977778
Hitchcock,TX,29.3482905,-95.0160368
La Marque,TX,29.3685674,-94.9713134
League City,TX,29.5074538,-95.0949303
Freeport,TX,28.9541368,-95.3596617
Liverpool,TX,29.2949612,-95.2788231
Richwood,TX,29.0560789,-95.4099403
Manvel,TX,29.4627365,-95.357994
Oyster Creek,TX,29.0030239,-95.3318823
Pearland,TX,29.5635666,-95.2860474
Lake Jackson,TX,29.0338575,-95.4343859
Floresville,TX,29.1335781,-98.1561192
La Vernia,TX,29.356348,-98.1155633
Nordheim,TX,28.9210896,-97.6097188
Edna,TX,28.9785947,-96.6460877
Ganado,TX,29.0405363,-96.5135831
La Ward,TX,28.8438769,-96.4641388
Lytle,TX,29.233294,-98.7964137
Pleasanton,TX,28.967194,-98.4786269
Poteet,TX,29.0405241,-98.5680739
Palacios,TX,28.7080461,-96.2174671
Falls City,TX,28.9827507,-98.0175047
Pearsall,TX,28.8921939,-99.095033
Goliad,TX,28.6683252,-97.3883265
George West,TX,28.3325002,-98.1175054
Point Comfort,TX,28.6797169,-96.5602537
Port Lavaca,TX,28.6149968,-96.6260892
Encinal,TX,28.041117,-99.3544787
Bayside,TX,28.0939035,-97.2147137
Rockport,TX,28.0205733,-97.0544341
El Cenizo,TX,27.3522445,-99.492542
Rio Bravo,TX,27.3641887,-99.4800415
Laredo,TX,27.506407,-99.5075421
Gregory,TX,27.9222444,-97.2899915
Mathis,TX,28.0944558,-97.8280543
Odem,TX,27.9505741,-97.5822172
Portland,TX,27.8772463,-97.3238805
Freer,TX,27.8827965,-98.6177929
Orange Grove,TX,27.9566843,-97.9369447
Premont,TX,27.3605947,-98.1236151
Robstown,TX,27.7903032,-97.6688843
Petronila,TX,27.671975,-97.6358282
Port Aransas,TX,27.8339158,-97.0610994
Kingsville,TX,27.5158689,-97.856109
Falfurrias,TX,27.2269872,-98.1441714
Escobares,TX,26.4106186,-98.9625294
Rio Grande City,TX,26.3797874,-98.8203046
Roma,TX,26.405261,-99.015807
La Grulla,TX,26.2695148,-98.6472456
Edcouch,TX,26.2939604,-97.9605575
Edinburg,TX,26.3017374,-98.1633433
Elsa,TX,26.2934048,-97.9930588
Granjeno,TX,26.1347979,-98.3047363
Hidalgo,TX,26.1003547,-98.2630684
Mcallen,TX,26.2034071,-98.2300124
Mercedes,TX,26.1497977,-97.9136112
Mission,TX,26.2159066,-98.3252932
Palmhurst,TX,26.2584053,-98.3180711
Palmview,TX,26.233406,-98.3708503
Penitas,TX,26.2306281,-98.4447412
Pharr,TX,26.1947962,-98.1836216
Progreso,TX,26.0922991,-97.9572242
La Joya,TX,26.2470165,-98.4814092
La Villa,TX,26.2986827,-97.9286117
Lyford,TX,26.4122916,-97.7897176
Raymondville,TX,26.4814565,-97.783051
Harlingen,TX,26.1906306,-97.6961026
Los Fresnos,TX,26.0717438,-97.4763733
Rio Hondo,TX,26.2353516,-97.5819319
Palm Valley,TX,26.2017416,-97.7541602
Port Isabel,TX,26.0734119,-97.2085844
La Feria,TX,26.1589644,-97.8238853
Bayview,TX,26.1286875,-97.3983143
Stratford,TX,36.3361403,-102.0721191
Texhoma,TX,36.4937,-101.793764
Spearman,TX,36.1983665,-101.1923795
Booker,TX,36.4533648,-100.5373673
Darrouzett,TX,36.446144,-100.3248604
Stinnett,TX,35.8269841,-101.4429435
Sunray,TX,36.0167027,-101.824616
Vega,TX,35.2428319,-102.4282607
Groom,TX,35.2036602,-101.1068215
Lefors,TX,35.4364356,-100.805698
Shamrock,TX,35.2142167,-100.2490075
Wheeler,TX,35.4453257,-100.2709552
Wellington,TX,34.856166,-100.2137263
Dodson,TX,34.7667247,-100.023994
Tulia,TX,34.5358942,-101.7585159
Happy,TX,34.7436704,-101.8546322
Silverton,TX,34.4742306,-101.3046051
Turkey,TX,34.3925639,-100.8976408
Estelline,TX,34.5467253,-100.4381764
Lakeview,TX,34.6747775,-100.6992998
Vernon,TX,34.1545306,-99.2650804
Roaring Springs,TX,33.8995237,-100.85708
Lockney,TX,34.1245183,-101.4415521
Edmonson,TX,34.2825704,-101.900181
Sudan,TX,34.0678644,-102.5243624
Wichita Falls,TX,33.9137085,-98.4933873
Pleasant Valley,TX,33.9389854,-98.5895016
Saint Jo,TX,33.6948279,-97.5225245
Annona,TX,33.5806657,-94.9154952
Detroit,TX,33.6614974,-95.266617
Sadler,TX,33.6826063,-96.8483346
Sherman,TX,33.6356618,-96.6088805
Southmayd,TX,33.6303847,-96.7691635
Tom Bean,TX,33.5201081,-96.4838749
Van Alstyne,TX,33.4214995,-96.5772109
Whitesboro,TX,33.6562183,-96.906948
Dorchester,TX,33.5303861,-96.6894367
Pottsboro,TX,33.759271,-96.6694402
Howe,TX,33.5087196,-96.6122117
Lindsay,TX,33.635941,-97.2227927
Toco,TX,33.6548268,-95.6460712
Savoy,TX,33.5992726,-96.3666507
Trenton,TX,33.4306652,-96.3385926
Dodd City,TX,33.5753826,-96.0749738
Ladonia,TX,33.4248302,-95.9463565
Knox City,TX,33.4181509,-99.8189804
Scotland,TX,33.6601031,-98.4706085
Lakeside City,TX,33.8287101,-98.5453331
Spur,TX,33.4764767,-100.8556857
Seymour,TX,33.5942608,-99.2603531
Shallowater,TX,33.6889728,-101.9982275
Slaton,TX,33.4373113,-101.6434915
Wolfforth,TX,33.5059189,-102.0090575
Ransom Canyon,TX,33.5334202,-101.6796064
Sundown,TX,33.456207,-102.4893574
Texarkana,TX,33.425125,-94.0476882
Wake Village,TX,33.4267912,-94.1063014
Boyd,TX,33.0787326,-97.5653027
Alvord,TX,33.3584454,-97.6947537
Sanger,TX,33.3631706,-97.1739028
The Colony,TX,33.0890094,-96.8863922
Cross Roads,TX,33.230647,-97.001896
Dish,TX,33.1328986,-97.301407
Double Oak,TX,33.065122,-97.1105669
Ponder,TX,33.1828974,-97.2872403
Flower Mound,TX,33.0145673,-97.0969552
Hackberry,TX,33.1523417,-96.9177821
Hebron,TX,33.0265105,-96.8636139
Hickory Creek,TX,33.1223429,-97.0430647
Lincoln Park,TX,33.2220631,-96.9727843
West Tawakoni,TX,32.8937331,-96.0294143
Wolfe City,TX,33.3706654,-96.0688607
Weston,TX,33.3490017,-96.6694369
Wylie,TX,33.0151201,-96.5388789
Prosper,TX,33.2362278,-96.80111
Saint Paul,TX,33.0412307,-96.5502681
Fairview,TX,33.1578952,-96.6316593
Talco,TX,33.3626129,-95.1046638
Winfield,TX,33.16734,-95.1118843
Weinert,TX,33.3225988,-99.6725879
Rochester,TX,33.3159305,-99.8559265
Rule,TX,33.1845447,-99.8937059
Tahoka,TX,33.1667601,-101.7937669
Wilson,TX,33.3170352,-101.7240454
Denver City,TX,32.9645475,-102.8290963
Wellman,TX,33.0484279,-102.4279666
Sulphur Springs,TX,33.138448,-95.6010668
Bloomburg,TX,33.1379088,-94.0574061
Domino,TX,33.2651277,-94.1151874
Douglassville,TX,33.1920712,-94.3535278
Rocky Mound,TX,33.0190118,-95.0221591
Winnsboro,TX,32.9573449,-95.2902224
Alba,TX,32.7929034,-95.6344037
Strawn,TX,32.5520737,-98.4981091
Springtown,TX,32.9659566,-97.6836384
Weatherford,TX,32.7592955,-97.7972545
Willow Park,TX,32.7626286,-97.6505822
Annetta,TX,32.709297,-97.6761384
Annetta North,TX,32.7192966,-97.6758608
Annetta South,TX,32.6681874,-97.6605822
Saginaw,TX,32.8601275,-97.3639068
Sansom Park,TX,32.8059619,-97.4030744
Southlake,TX,32.9412363,-97.1341783
Watauga,TX,32.8579056,-97.2547371
Westworth Village,TX,32.7599035,-97.4239198
White Settlement,TX,32.7595737,-97.4583538
Edgecliff Village,TX,32.6576335,-97.3427945
Lakeside,TX,32.8223501,-97.4933548
Seagoville,TX,32.6395776,-96.5383228
University Park,TX,32.8501269,-96.8002789
Wilmer,TX,32.5890243,-96.6852724
Addison,TX,32.96179,-96.8291685
Highland Park,TX,32.8334607,-96.7919454
Snyder,TX,32.7178862,-100.9176184
Seagraves,TX,32.9442651,-102.564915
Seminole,TX,32.7189926,-102.6449101
Stamford,TX,32.9453874,-99.8028709
Union Grove,TX,32.5712543,-94.9204939
Talty,TX,32.683187,-96.385539
Terrell,TX,32.7359626,-96.2752569
Post Oak Bend City,TX,32.6320777,-96.3135917
Kemp,TX,32.4426403,-96.2299771
Van,TX,32.5248605,-95.6371839
Wills Point,TX,32.7092955,-96.0083018
Edgewood,TX,32.6981846,-95.8852438
Scottsville,TX,32.5404281,-94.2382471
Uncertain,TX,32.7120883,-94.1212966
Waskom,TX,32.4787645,-94.0596305
Bullard,TX,32.1398804,-95.320229
Troup,TX,32.1446035,-95.1205003
Tyler,TX,32.3512601,-95.3010624
Whitehouse,TX,32.2268212,-95.2255041
Lindale,TX,32.5156971,-95.4093998
Warren City,TX,32.5548663,-94.8960488
White Oak,TX,32.5279235,-94.8613258
Tolar,TX,32.3890274,-97.92059
Cross Timber,TX,32.5323602,-97.3255715
Waxahachie,TX,32.3865312,-96.8483311
Alma,TX,32.2854238,-96.5460985
Garrett,TX,32.3634765,-96.6547135
Italy,TX,32.1840381,-96.8847194
Westbrook,TX,32.3553969,-101.0137269
Loraine,TX,32.4112301,-100.7123324
Sweetwater,TX,32.4709519,-100.4059384
Stanton,TX,32.1292891,-101.7884642
Buffalo Gap,TX,32.2792968,-99.8300894
Tuscola,TX,32.2095777,-99.7967542
Tye,TX,32.4576239,-99.8714811
Impact,TX,32.4998459,-99.7459225
Lawn,TX,32.1348596,-99.7498067
Rising Star,TX,32.0959745,-98.963671
Stephenville,TX,32.2206958,-98.2022633
Cross Plains,TX,32.1262493,-99.1653425
Putnam,TX,32.3709628,-99.1925712
Tatum,TX,32.3159894,-94.5165913
Gary City,TX,32.0277278,-94.3679005
Seven Points,TX,32.3204226,-96.2130315
Star Harbor,TX,32.1920951,-96.0530251
Tool,TX,32.2679247,-96.170252
Trinidad,TX,32.1440417,-96.0910814
Enchanted Oaks,TX,32.2654249,-96.1094166
Poynor,TX,32.0743261,-95.5982922
Blooming Grove,TX,32.0920967,-96.715825
Dawson,TX,31.8940478,-96.7147127
Emhouse,TX,32.1626501,-96.5772098
Powell,TX,32.1176525,-96.3238674
Retreat,TX,32.0340436,-96.4744282
Richland,TX,31.9268257,-96.4294257
Blum,TX,32.1426501,-97.3972382
Gustine,TX,31.8451492,-98.4028198
Valley Mills,TX,31.6593282,-97.472238
Walnut Springs,TX,32.0576479,-97.7494711
Alto,TX,31.6504546,-95.0727175
Cuney,TX,32.0321075,-95.4174538
Sterling City,TX,31.8362502,-100.9848324
Wink,TX,31.7512396,-103.1598876
Bronte,TX,31.8873671,-100.2917601
Elkhart,TX,31.6251747,-95.5793977
Frankston,TX,32.0526614,-95.5063456
Winters,TX,31.9565343,-99.962313
Blanket,TX,31.8240381,-98.7869934
Teague,TX,31.6271145,-96.2838621
Kirvin,TX,31.7665548,-96.3302543
Socorro,TX,31.654557,-106.3033146
Sunland Park,TX,31.8187951,-106.5932385
Anthony,TX,31.9992676,-106.6055478
Timpson,TX,31.9037814,-94.3952022
Waco,TX,31.549333,-97.1466695
West,TX,31.8023831,-97.0916692
Woodway,TX,31.5059998,-97.2050055
Crawford,TX,31.5343308,-97.44307
Kosse,TX,31.3076774,-96.6319231
Evant,TX,31.4762719,-98.1519777
San Angelo,TX,31.4637723,-100.4370375
Broaddus,TX,31.3068546,-94.2690876
San Augustine,TX,31.5299029,-94.1060282
Pyote,TX,31.5348555,-103.1262722
Grandfalls,TX,31.3393072,-102.8518202
Zavalla,TX,31.1585242,-94.4263124
Richland Springs,TX,31.2696099,-98.9450461
Trinity,TX,30.9451862,-95.375496
Temple,TX,31.0982344,-97.342782
Troy,TX,31.2068421,-97.3027824
Rogers,TX,30.9315741,-97.2266632
Holland,TX,30.8782423,-97.4016697
Seven Oaks,TX,30.8521374,-94.8671545
Livingston,TX,30.711029,-94.9329898
Buckholts,TX,30.8729661,-97.1249919
Thorndale,TX,30.6138101,-97.2055482
Wixon Valley,TX,30.7621387,-96.3188508
Kurten,TX,30.7871377,-96.2641274
Sunrise Beach Village,TX,30.5996319,-98.4100274
Taylor,TX,30.5707551,-97.4094438
Thrall,TX,30.5904772,-97.2969402
Weir,TX,30.6738046,-97.5847288
Shepherd,TX,30.4979813,-94.9966006
Todd Mission,TX,30.2615994,-95.8302284
Snook,TX,30.488816,-96.4644102
Somerville,TX,30.3460432,-96.5283023
Sonora,TX,30.5668484,-100.6434273
Shenandoah,TX,30.1802151,-95.4557726
Splendora,TX,30.2329914,-95.1610438
Willis,TX,30.4249276,-95.4799418
Woodbranch,TX,30.1810485,-95.1888218
Cut And Shoot,TX,30.3332654,-95.357994
Roman Forest,TX,30.1791039,-95.1624323
Sunset Valley,TX,30.2257648,-97.803617
West Lake Hills,TX,30.2979843,-97.8019515
Lexington,TX,30.4190974,-97.0116515
Silsbee,TX,30.3490976,-94.1779624
Sour Lake,TX,30.1402122,-94.4110239
Round Mountain,TX,30.4315837,-98.3447448
Kenefick,TX,30.1091033,-94.8582582
Smithville,TX,30.0085542,-97.1594321
Burton,TX,30.1821602,-96.5955277
San Marcos,TX,29.8832749,-97.9413941
Uhland,TX,29.9577184,-97.7861137
Wimberley,TX,29.9974362,-98.0986204
Woodcreek,TX,30.0282683,-98.1111211
Rocksprings,TX,30.0157647,-100.2053582
Vidor,TX,30.1316001,-94.0154542
West Orange,TX,30.0821548,-93.7582224
Waller,TX,30.0566085,-95.9268986
Taylor Landing,TX,29.86222,-94.131081
Seabrook,TX,29.5641184,-95.0254839
Shoreacres,TX,29.6202287,-95.009928
South Houston,TX,29.663008,-95.2354902
Southside Place,TX,29.7060634,-95.4368849
Spring Valley Village,TX,29.7898423,-95.5040761
Taylor Lake Village,TX,29.5752298,-95.0502069
Tomball,TX,30.0971621,-95.6160549
Webster,TX,29.5377315,-95.1182645
West University Place,TX,29.7180075,-95.4338292
Schulenburg,TX,29.6819003,-96.9030366
Round Top,TX,30.0652201,-96.6960867
Flatonia,TX,29.6877325,-97.1085972
Sealy,TX,29.7807878,-96.1571834
Wallis,TX,29.6313486,-96.0652362
Weimar,TX,29.7030111,-96.7805333
Santa Clara,TX,29.5118979,-98.1213971
Schertz,TX,29.5521737,-98.2697341
Seguin,TX,29.5688411,-97.9647269
Simonton,TX,29.679402,-95.977178
Stafford,TX,29.6160671,-95.5577221
Sugar Land,TX,29.6196787,-95.6349463
Smiley,TX,29.2677433,-97.6358283
Waelder,TX,29.6932868,-97.2991571
San Antonio,TX,29.4241219,-98.4936282
Selma,TX,29.5843948,-98.3058463
Shavano Park,TX,29.5849496,-98.5525194
Somerset,TX,29.2263504,-98.6577985
Terrell Hills,TX,29.4749535,-98.4508497
Universal City,TX,29.5480071,-98.2911235
Windcrest,TX,29.515508,-98.3802925
Saint Hedwig,TX,29.4144012,-98.2000099
Hollywood Park,TX,29.6005047,-98.48724
Wharton,TX,29.3116366,-96.1027371
Shiner,TX,29.4291304,-97.1705425
Uvalde,TX,29.2096836,-99.7861679
Spofford,TX,29.1752389,-100.4136881
Santa Fe,TX,29.3780129,-95.1057625
Texas City,TX,29.383845,-94.9027002
Surfside Beach,TX,28.9444142,-95.2888257
Sweeny,TX,29.0388615,-95.6985608
West Columbia,TX,29.1438582,-95.6452249
Quintana,TX,28.9333037,-95.3082711
Holiday Lakes,TX,29.2096878,-95.5168874
Stockdale,TX,29.2369085,-97.9600036
Poth,TX,29.0696917,-98.0819508
Yoakum,TX,29.2877469,-97.151931
Yorktown,TX,28.9810888,-97.5027719
Runge,TX,28.8833119,-97.7130543
Victoria,TX,28.8052674,-97.0035982
Three Rivers,TX,28.4602717,-98.1825071
Seadrift,TX,28.4152807,-96.7135933
Refugio,TX,28.3052838,-97.2752704
Fulton,TX,28.0614047,-97.0411008
San Patricio,TX,27.9544619,-97.7719419
Sinton,TX,28.0366818,-97.5091611
Taft,TX,27.9789074,-97.3986041
Lake City,TX,28.0794565,-97.8858331
Lakeside,TX,28.10454,-97.86117
San Diego,TX,27.7639145,-98.2388953
San Juan,TX,26.1892409,-98.1552872
Sullivan City,TX,26.2775706,-98.563633
Weslaco,TX,26.1595195,-97.9908366
San Perlita,TX,26.5011785,-97.6397112
San Benito,TX,26.132576,-97.6311006
Primera,TX,26.2259079,-97.7580492
Rancho Viejo,TX,26.0395222,-97.5563763
Indian Lake,TX,26.0892433,-97.5024853
Laguna Vista,TX,26.1009111,-97.2902543
Los Indios,TX,26.0492445,-97.7449935
Texline,TX,36.3778066,-103.0240968
Sanford,TX,35.7019864,-101.5346143
Panhandle,TX,35.3456038,-101.3804447
Skellytown,TX,35.575322,-101.1843245
White Deer,TX,35.4353241,-101.1729354
Mclean,TX,35.2325495,-100.5998558
Palisades,TX,35.061721,-101.8024087
Matador,TX,34.0120211,-100.8220785
Paducah,TX,34.0123005,-100.3020588
Springlake,TX,34.2317499,-102.3060203
Collinsville,TX,33.5614982,-96.9111138
Tioga,TX,33.4667784,-96.918336
Whitewright,TX,33.5128856,-96.3924833
Knollwood,TX,33.6895497,-96.6191596
Oak Ridge,TX,33.6481634,-97.0383423
Valley View,TX,33.4881671,-97.1650129
Windom,TX,33.5653824,-95.9991375
Megargel,TX,33.4509353,-98.924511
Windthorst,TX,33.5762163,-98.4367186
